,번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),환경업무구분명,업종구분명,종별명,주생산품명,배출시설조업시간,배출시설연간가동일수,방지시설조업시간,방지시설연간가동일수,사업자등록번호,Unnamed: 37,lat,lon
41144,41145,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200600016,2006-11-22,,1,영업/정상,11,영업,,,,,0324420667,,,인천광역시 남동구 고잔동 155-28번지,인천광역시 남동구 고잔로21번길 20-4  (고잔동),,진성산업,2007-12-13 16:28:46,I,2018-10-04 11:12:49,,174893.45948457,432662.945320112,대기배출업소관리,,5종,도어록,,0.0,,0.0,,,126.717251008672,37.3957201233238
41145,41146,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200600018,2006-12-06,,1,영업/정상,11,영업,,,,,0324467293,,,인천광역시 남동구 고잔동 86-12번지,,,화진산업,2011-11-06 11:37:59,I,2018-10-04 11:12:49,,174989.784699286,432980.060248654,대기배출업소관리,,4종,,,0.0,,0.0,,,126.718333604486,37.3985801084784
41146,41147,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200600019,2006-12-08,,1,영업/정상,11,영업,,,,,0324320661,,,인천광역시 남동구 고잔동 139,인천광역시 남동구 청능대로484번길 30 (고잔동),21686,우리금속(주),2022-01-27 16:52:43,U,2022-01-29 02:40:00,그외 기타 금속가공업,174663.859415542,432858.388493797,대기배출업소관리,그외 기타 금속가공업,5종,,,0.0,,0.0,4568102234.0,,126.714683806859,37.3974242710251
41147,41148,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200700016,2007-01-11,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 고잔동 245-2번지,인천광역시 남동구 논현고잔로135번길 24  (고잔동),,선진자동차,2011-07-06 13:19:44,I,2018-10-04 11:12:49,,174443.396304514,432639.717797813,대기배출업소관리,,5종,,,0.0,,0.0,,,126.712175546431,37.3954982109075
41148,41149,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200700019,2007-02-02,,1,영업/정상,11,영업,,,,,0328163979,,,인천광역시 남동구 고잔동 489-4번지,인천광역시 남동구 에코중앙로 25-1  (고잔동),,원정밀,2007-12-13 17:18:46,I,2018-10-04 11:12:49,,174596.062483289,431602.662906207,대기배출업소관리,,5종,,,0.0,,0.0,,,126.713935284612,37.3861585451242
41149,41150,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200700020,2007-12-20,,1,영업/정상,11,영업,,,,,4420171,,,인천광역시 남동구 고잔동 409-32번지,인천광역시 남동구 고잔로51번길 46  (고잔동),,강해산기,2011-09-05 18:19:36,I,2018-10-04 11:12:49,기타 물품취급장비 제조업,175101.003831688,432217.380998849,대기배출업소관리,기타 물품취급장비 제조업,5종,산업용집게,,0.0,,0.0,,,126.71961617869,37.3917109023893
41150,41151,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200400002,2004-02-24,,1,영업/정상,11,영업,,,,,4462678,,,인천광역시 남동구 고잔동 86-12번지,,,보혜사,2009-01-05 16:28:16,I,2018-10-04 11:12:49,,,,대기배출업소관리,,5종,금속,0.0,0.0,0.0,0.0,1312651496.0,,126.718333604486,37.3985801084784
41413,41414,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200400006,2004-06-23,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 고잔동 139번지,,,에스제이(SJ)산업,2009-08-05 15:25:45,I,2018-10-04 11:12:49,,174663.859415542,432858.388493797,대기배출업소관리,,4종,,,0.0,,0.0,1312947862.0,,126.714683806859,37.3974242710251
41414,41415,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200400007,2004-06-23,,1,영업/정상,11,영업,,,,,446-2207,,,인천광역시 남동구 고잔동 139,,,목화산업,2022-07-04 13:53:07,U,2022-07-06 02:40:00,목재가구 제조업,174663.859415542,432858.388493797,대기배출업소관리,목재가구 제조업,5종,,0.0,0.0,0.0,0.0,,,126.714683806859,37.3974242710251
41415,41416,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200400012,2004-08-18,,1,영업/정상,11,영업,,,,,4468933,,405-310,인천광역시 남동구 고잔동 246-13번지,인천광역시 남동구 논현고잔로135번길 30-13  (고잔동),,(주)금관산업,2007-07-31 13:23:35,I,2018-10-04 11:12:49,목재가구 제조업,174324.982091713,432743.939143073,대기배출업소관리,목재가구 제조업,4종,,0.0,0.0,0.0,0.0,1318197448.0,,126.710831411961,37.3964139708765
41416,41417,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200400014,2004-08-20,,1,영업/정상,11,영업,,,,,0324469111,,,인천광역시 남동구 고잔동 486번지,인천광역시 남동구 에코중앙로 11 (고잔동),,유진기업(주)송도,2016-01-07 18:03:19,I,2018-10-04 11:12:49,레미콘 제조업,174519.92594307,431639.48621208,대기배출업소관리,레미콘 제조업,4종,레미콘(50만톤/연),0.0,0.0,0.0,0.0,1398503582.0,,126.713049455373,37.3864514831952
41455,41456,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200400016,2004-09-18,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 고잔동 139번지,"인천광역시 남동구 청능대로484번길 30 (고잔동, M동)",21686,에코메탈,2018-04-05 14:34:46,I,2018-10-04 11:12:49,"기타 비철금속 제련, 정련 및 합금 제조업",174663.859415542,432858.388493797,대기배출업소관리,"기타 비철금속 제련, 정련 및 합금 제조업",4종,기타,0.0,0.0,0.0,0.0,1342135772.0,,126.714683806859,37.3974242710251
41456,41457,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200400017,2004-10-06,,1,영업/정상,11,영업,,,,,0324465110,,,인천광역시 남동구 고잔동 86-12번지 나동,,,프리테크,2012-06-18 15:24:24,I,2018-10-04 11:12:49,,174989.784699286,432980.060248654,대기배출업소관리,,5종,,0.0,0.0,0.0,0.0,,,126.718333604486,37.3985801084784
41457,41458,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200400018,2004-10-13,,1,영업/정상,11,영업,,,,,0324461975,,,인천광역시 남동구 고잔동 86-8번지,,,고도하우스,2012-06-05 18:11:30,I,2018-10-04 11:12:49,,175116.932059996,432959.476536256,대기배출업소관리,,4종,,0.0,0.0,0.0,0.0,1100578872.0,,126.719770728656,37.3983968320116
41458,41459,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200400020,2004-11-12,,1,영업/정상,11,영업,,,,,0324466197,,,인천광역시 남동구 고잔동 141-12번지,,,용호화학,2016-11-29 17:58:23,I,2018-10-04 11:12:49,,,,대기배출업소관리,,5종,,0.0,0.0,0.0,0.0,,,126.713684245951,37.3978329898034
41459,41460,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200400021,2004-11-17,,1,영업/정상,11,영업,,,,,0324461770,,405-310,인천광역시 남동구 고잔동 326번지,인천광역시 남동구 앵고개로697번길 17-19  (고잔동),,풍림자동차공업사,2007-12-12 15:49:25,I,2018-10-04 11:12:49,,174680.907732233,431923.765895856,대기배출업소관리,,5종,,0.0,0.0,0.0,0.0,,,126.714892051615,37.3890776387277
41460,41461,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200400024,2004-12-29,,1,영업/정상,11,영업,,,,,7123300,,,인천광역시 남동구 고잔동 975-1번지,인천광역시 남동구 논현고잔로 173 (고잔동),,(주)미래엔인천에너지,2019-12-27 19:35:16,U,2019-12-29 02:40:00,"전기, 가스, 증기 및 공기조절 공급업",174742.980504184,432973.499585758,대기배출업소관리,"전기, 가스, 증기 및 공기조절 공급업",1종,전기,0.0,0.0,0.0,0.0,1318630044.0,,126.715547032231,37.3985130695256
41461,41462,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200500001,2005-02-14,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 간석동 1-397번지,인천광역시 남동구 만월북로44번길 25-4 (간석동),,(주)에스와이테크,2019-02-28 10:31:50,U,2019-03-02 02:40:00,인쇄회로판 제조업,175162.037530925,441012.115013616,대기배출업소관리,인쇄회로판 제조업,5종,,0.0,0.0,0.0,0.0,1318188920.0,,126.720008570679,37.4709521200633
41462,41463,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200500002,2005-02-15,,1,영업/정상,11,영업,,,,,4428551,,,인천광역시 남동구 고잔동 246-13번지,인천광역시 남동구 논현고잔로135번길 30-13  (고잔동),,(주)흥성,2012-06-05 16:42:30,I,2018-10-04 11:12:49,,174324.982091713,432743.939143073,대기배출업소관리,,4종,목재,0.0,0.0,0.0,0.0,1318605962.0,,126.710831411961,37.3964139708765
41463,41464,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200500004,2005-04-18,,1,영업/정상,11,영업,,,,,0328180303,,,인천광역시 남동구 고잔동 246-17번지,인천광역시 남동구 청능대로468번길 20 (고잔동),,1급논현현대기아모터스,2020-04-16 14:44:41,U,2020-04-18 02:40:00,,174324.498393452,432921.515056651,대기배출업소관리,,4종,,0.0,0.0,0.0,0.0,,,126.710827127095,37.3980289464831
41472,41473,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200600010,2006-03-29,,1,영업/정상,11,영업,,,,,0324208970,,405-310,인천광역시 남동구 고잔동 246-1번지,인천광역시 남동구 논현고잔로135번길 30-13  (고잔동),,동일산업,2007-12-13 14:40:18,I,2018-10-04 11:12:49,기타 목제품 제조업,174307.572485429,432572.260365214,대기배출업소관리,기타 목제품 제조업,4종,,0.0,0.0,0.0,0.0,,,126.710666843432,37.3949513946387
41473,41474,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200600013,2006-06-28,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 고잔동 462-6번지,인천광역시 남동구 논현고잔로54번길 64  (고잔동),,중원다이캐스팅,2012-02-28 17:46:55,I,2018-10-04 11:12:49,,174704.345350549,431699.962468302,대기배출업소관리,,5종,금속,0.0,0.0,0.0,0.0,,,126.715188286889,37.3870372713322
41474,41475,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200600015,2006-04-07,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 고잔동 145-3 외2필지,"인천광역시 남동구 논현고잔로135번길 22 (고잔동,외2필지)",,(주)르노코리아 남동정비사업소,2024-04-30 10:28:29,U,2024-05-02 02:40:00,,174477.904673083,432672.01789898,대기배출업소관리,,5종,,0.0,0.0,0.0,0.0,,,,
41475,41476,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200700001,2007-02-15,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 고잔동 534-1번지,인천광역시 남동구 앵고개로 680-2  (고잔동),,만양산업,2009-10-14 17:23:41,I,2018-10-04 11:12:49,,174524.451794098,431884.961162321,대기배출업소관리,,5종,,0.0,0.0,0.0,0.0,,,126.713116659198,37.3886992414124
41476,41477,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200700005,2007-06-19,,1,영업/정상,11,영업,,,,,032-582-2131,,,인천광역시 남동구 간석동 616-89,인천광역시 남동구 방축로 400 (간석동),,주식회사 카반오토,2021-07-02 17:39:37,U,2021-07-04 02:40:00,자동차 및 이륜 자동차 수리업,172196.099108329,441073.159979184,대기배출업소관리,자동차 및 이륜 자동차 수리업,5종,,0.0,0.0,0.0,0.0,8888800878.0,,126.686478251822,37.4714175261104
41477,41478,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200800002,2008-03-17,,1,영업/정상,11,영업,,,,,8168018,,,인천광역시 남동구 고잔동 372-9,인천광역시 남동구 고잔로 63-1 (고잔동),,선진다이케스팅,2023-06-12 14:31:02,U,2023-06-14 02:40:00,알루미늄주물 주조업,174894.964265666,432154.648069837,대기배출업소관리,알루미늄주물 주조업,5종,,12.0,300.0,12.0,300.0,,,126.71729158687,37.3911401579963
41478,41479,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200800003,2008-04-02,,1,영업/정상,11,영업,,,,,4223700,,,인천광역시 남동구 고잔동 379-14번지,인천광역시 남동구 고잔로 63-13  (고잔동),,상지목형,2008-04-08 08:57:22,I,2018-10-04 11:12:49,목재도구 및 기구 제조업,174934.311560821,432098.992227607,대기배출업소관리,목재도구 및 기구 제조업,5종,목형품,,0.0,,300.0,1076461708.0,,126.717737825148,37.3906397163148
41479,41480,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200800004,2008-04-23,,1,영업/정상,11,영업,,,,,4461489,,,인천광역시 남동구 고잔동 523번지,인천광역시 남동구 논현고잔로 38 (고잔동),,(주)해안자동차공업사,2019-12-11 11:47:25,U,2019-12-13 02:40:00,자동차 세차업,174397.301512205,431641.367082131,대기배출업소관리,자동차 세차업,5종,세차차량,,0.0,,300.0,1311956417.0,,126.711689611367,37.3865017864274
41480,41481,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200800005,2008-04-28,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 고잔동 146-5,인천광역시 남동구 청능대로484번길 28-43 (고잔동),,고고팩토리,2023-01-11 08:24:40,U,2023-01-13 02:40:00,,174510.864127422,432755.093371059,대기배출업소관리,,5종,,,0.0,,300.0,,,126.712933414132,37.3965396489505
41481,41482,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200800006,2008-06-10,,1,영업/정상,11,영업,,,,,5240102,,,인천광역시 남동구 간석동 1-374번지,인천광역시 남동구 만월북로68번길 30  (간석동),,바이슨텍,2008-06-17 10:10:11,I,2018-10-04 11:12:49,도장 및 기타 피막처리업,175141.80814554,441187.856198831,대기배출업소관리,도장 및 기타 피막처리업,5종,,8.0,300.0,8.0,300.0,1312885670.0,,126.719773970456,37.4725349947273
41482,41483,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200800009,2008-10-03,,1,영업/정상,11,영업,,,,,4466011,,,인천광역시 남동구 고잔동 396-6번지,인천광역시 남동구 고잔로41번길 41  (고잔동),,로얄피에스비(주),2009-12-18 16:57:00,I,2018-10-04 11:12:49,토목공사 및 유사용 기계장비 제조업,175114.350154527,432366.082721417,대기배출업소관리,토목공사 및 유사용 기계장비 제조업,5종,,,0.0,,0.0,1318612745.0,,126.71976398487,37.3930495373431
41524,41525,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021201800004,2018-09-03,,1,영업/정상,11,영업,,,,,032-432-7590,,,인천광역시 남동구 고잔동 409-36번지,인천광역시 남동구 고잔로51번길 39 (고잔동),21678,한배테크,2018-09-03 13:26:33,I,2018-09-03 23:59:59,,175098.583871331,432277.063854409,대기배출업소관리,,5종,,8.0,300.0,,300.0,1313648947.0,,126.719586512004,37.3922477497263
41764,41765,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200500005,2005-05-09,,1,영업/정상,11,영업,,,,,0325192157,,405-233,인천광역시 남동구 간석동 1-519번지,인천광역시 남동구 만월북로112번길 26  (간석동),,태일산업,2007-12-13 09:49:06,I,2018-10-04 11:12:49,플라스틱 발포 성형제품 제조업,174828.937911163,441551.262217132,대기배출업소관리,플라스틱 발포 성형제품 제조업,5종,화학제품,0.0,0.0,0.0,0.0,,,126.716224581487,37.4758007839688
41765,41766,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200500006,2005-05-18,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 고잔동 373번지,인천광역시 남동구 고잔로 83-13 (고잔동),,동일기획,2019-11-05 15:39:00,U,2019-11-07 02:40:00,기타 인쇄업,174912.344677488,431956.498315208,대기배출업소관리,기타 인쇄업,5종,기타,0.0,0.0,0.0,0.0,,,126.717482370648,37.3893507377365
41766,41767,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200500008,2005-06-17,,1,영업/정상,11,영업,,,,,0324464768,,,인천광역시 남동구 고잔동,,,대은산업,2020-09-25 15:17:07,U,2020-09-27 02:40:00,,,,대기배출업소관리,,4종,,0.0,0.0,0.0,0.0,,,126.69630508548,37.3948569954357
41767,41768,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200500009,2005-09-30,,1,영업/정상,11,영업,,,,,4465466,,,인천광역시 남동구 고잔동 86-8,인천광역시 남동구 청능대로534번길 36-2 (고잔동),405-310,(주)골드코리아,2023-12-27 15:28:26,U,2023-12-29 02:40:00,지정외 폐기물 처리업,175116.932059996,432959.476536256,대기배출업소관리,지정외 폐기물 처리업,4종,,8.0,300.0,8.0,300.0,1318192763.0,,126.719770728656,37.3983968320116
41768,41769,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200600001,2006-06-27,,1,영업/정상,11,영업,,,,,,,405-310,인천광역시 남동구 고잔동,,,신화산업,2007-12-13 15:33:03,I,2018-10-04 11:12:49,,,,대기배출업소관리,,4종,,0.0,0.0,0.0,0.0,,,126.69630508548,37.3948569954357
